traceTime,traceId,service,rpc_id,rpctype,parentMS,parentId,parentOperation,childMS,childId,rt
5903,T_18722217042,S_14022900,0.1.11,mc,MS_8277,MS_8277_POD_28,D7YE0TjkYz,MS_18021,MS_18021_POD_123,0.0
5902,T_18722217042,S_126202574,0.1.2,mc,MS_8277,MS_8277_POD_28,RubzmglITt,MS_18021,MS_18021_POD_211,0.0
5902,T_18722217042,S_14022900,0.1.2,mc,MS_8277,MS_8277_POD_28,RubzmglITt,MS_18021,MS_18021_POD_211,0.0
5903,T_18722217042,S_14022900,0.1.15,mc,MS_8277,MS_8277_POD_28,D7YE0TjkYz,MS_18021,MS_18021_POD_30,0.0
5903,T_18722217042,S_126202574,0.1.15,mc,MS_8277,MS_8277_POD_28,D7YE0TjkYz,MS_18021,MS_18021_POD_30,0.0
5903,T_18722217042,S_126202574,0.1.9,mc,MS_8277,MS_8277_POD_28,D7YE0TjkYz,MS_18021,MS_18021_POD_82,0.0
5903,T_18722217042,S_14022900,0.1.9,mc,MS_8277,MS_8277_POD_28,D7YE0TjkYz,MS_18021,MS_18021_POD_82,0.0
5903,T_18722217042,S_14022900,0.1.13,mc,MS_8277,MS_8277_POD_28,D7YE0TjkYz,MS_18021,MS_18021_POD_197,0.0
5903,T_18722217042,S_126202574,0.1.13,mc,MS_8277,MS_8277_POD_28,D7YE0TjkYz,MS_18021,MS_18021_POD_197,0.0
5902,T_18722217042,S_126202574,0.1.4,mc,MS_8277,MS_8277_POD_28,yNRo3gDWXD,MS_18021,MS_18021_POD_140,1.0
5902,T_18722217042,S_14022900,0.1.4,mc,MS_8277,MS_8277_POD_28,yNRo3gDWXD,MS_18021,MS_18021_POD_140,1.0
5902,T_18722217042,S_126202574,0.1.3,mc,MS_8277,MS_8277_POD_28,RubzmglITt,MS_18021,MS_18021_POD_186,0.0
5902,T_18722217042,S_14022900,0.1.3,mc,MS_8277,MS_8277_POD_28,RubzmglITt,MS_18021,MS_18021_POD_186,0.0
5898,T_18722217042,S_126202574,0,http,USER,USER,p183NdSl3O,MS_62414,MS_62414_POD_24,7.0
5898,T_18722217042,S_14022900,0,http,USER,USER,p183NdSl3O,MS_62414,MS_62414_POD_24,7.0
155653,T_1000085948,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_383,24.0
155665,T_1000085948,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_29,1T09EoUswj,MS_37691,MS_37691_POD_2606,0.0
155656,T_1000085948,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_51,q0Y1mhsdUg,MS_66701,MS_66701_POD_5,1.0
155658,T_1000085948,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_51,rswWe4AhfE,MS_66431,MS_66431_POD_29,15.0
155665,T_1000085948,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_51,rswWe4AhfE,MS_66431,MS_66431_POD_29,0.0
155654,T_1000085948,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_383,l1UOM53a6T,MS_20664,MS_20664_POD_51,23.0
155656,T_1000085948,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_383,l1UOM53a6T,MS_20664,MS_20664_POD_51,22.0
33708,T_1000089491,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_66,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
33700,T_1000089491,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_69,q0Y1mhsdUg,MS_66701,MS_66701_POD_2,1.0
33707,T_1000089491,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_69,rswWe4AhfE,MS_66431,MS_66431_POD_66,2.0
33701,T_1000089491,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_69,rswWe4AhfE,MS_66431,MS_66431_POD_66,16.0
33698,T_1000089491,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_419,l1UOM53a6T,MS_20664,MS_20664_POD_69,25.0
33699,T_1000089491,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_419,l1UOM53a6T,MS_20664,MS_20664_POD_69,24.0
33697,T_1000089491,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_419,26.0
75553,T_1000213406,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_167,rswWe4AhfE,MS_66431,MS_66431_POD_102,1.0
75546,T_1000213406,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_167,rswWe4AhfE,MS_66431,MS_66431_POD_102,16.0
75545,T_1000213406,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_173,l1UOM53a6T,MS_20664,MS_20664_POD_167,17.0
75545,T_1000213406,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_173,l1UOM53a6T,MS_20664,MS_20664_POD_167,17.0
75553,T_1000213406,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_102,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
75545,T_1000213406,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_173,18.0
75546,T_1000213406,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_167,q0Y1mhsdUg,MS_66701,MS_66701_POD_5,0.0
24899,T_1000220357,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_508,19.0
24909,T_1000220357,S_32048416,0.1.2.2,mc,MS_66431,MS_66431_POD_28,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
24908,T_1000220357,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_28,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
24900,T_1000220357,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_476,q0Y1mhsdUg,MS_66701,MS_66701_POD_2,0.0
24908,T_1000220357,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_476,rswWe4AhfE,MS_66431,MS_66431_POD_28,2.0
24900,T_1000220357,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_476,rswWe4AhfE,MS_66431,MS_66431_POD_28,16.0
24900,T_1000220357,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_508,l1UOM53a6T,MS_20664,MS_20664_POD_476,17.0
24900,T_1000220357,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_508,l1UOM53a6T,MS_20664,MS_20664_POD_476,18.0
13644,T_1000221784,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_202,rswWe4AhfE,MS_66431,MS_66431_POD_16,1.0
13638,T_1000221784,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_202,rswWe4AhfE,MS_66431,MS_66431_POD_16,15.0
13636,T_1000221784,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_13,18.0
13645,T_1000221784,S_32048416,0.1.2.2,mc,MS_66431,MS_66431_POD_16,1T09EoUswj,MS_37691,MS_37691_POD_2606,0.0
13644,T_1000221784,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_16,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
13637,T_1000221784,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_202,q0Y1mhsdUg,MS_66701,MS_66701_POD_10,1.0
13637,T_1000221784,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_13,l1UOM53a6T,MS_20664,MS_20664_POD_202,17.0
13637,T_1000221784,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_13,l1UOM53a6T,MS_20664,MS_20664_POD_202,16.0
39275,T_1000224488,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_251,l1UOM53a6T,MS_20664,MS_20664_POD_234,18.0
39275,T_1000224488,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_251,l1UOM53a6T,MS_20664,MS_20664_POD_234,20.0
39275,T_1000224488,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_251,20.0
39275,T_1000224488,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_234,q0Y1mhsdUg,MS_66701,MS_66701_POD_9,1.0
39284,T_1000224488,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_90,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
39285,T_1000224488,S_32048416,0.1.2.2,mc,MS_66431,MS_66431_POD_90,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
39284,T_1000224488,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_234,rswWe4AhfE,MS_66431,MS_66431_POD_90,2.0
39276,T_1000224488,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_234,rswWe4AhfE,MS_66431,MS_66431_POD_90,17.0
15435,T_1000229050,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_387,19.0
15436,T_1000229050,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_408,rswWe4AhfE,MS_66431,MS_66431_POD_120,16.0
15444,T_1000229050,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_408,rswWe4AhfE,MS_66431,MS_66431_POD_120,2.0
15435,T_1000229050,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_408,q0Y1mhsdUg,MS_66701,MS_66701_POD_9,1.0
15445,T_1000229050,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_120,1T09EoUswj,MS_37691,MS_37691_POD_2606,0.0
15445,T_1000229050,S_32048416,0.1.2.2,mc,MS_66431,MS_66431_POD_120,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
15435,T_1000229050,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_387,l1UOM53a6T,MS_20664,MS_20664_POD_408,17.0
15436,T_1000229050,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_387,l1UOM53a6T,MS_20664,MS_20664_POD_408,18.0
112492,T_1000250971,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_436,rswWe4AhfE,MS_66431,MS_66431_POD_11,3.0
112485,T_1000250971,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_436,rswWe4AhfE,MS_66431,MS_66431_POD_11,17.0
112484,T_1000250971,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_229,l1UOM53a6T,MS_20664,MS_20664_POD_436,18.0
112483,T_1000250971,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_229,l1UOM53a6T,MS_20664,MS_20664_POD_436,19.0
112483,T_1000250971,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_229,20.0
112493,T_1000250971,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_11,1T09EoUswj,MS_37691,MS_37691_POD_2606,0.0
112493,T_1000250971,S_32048416,0.1.2.2,mc,MS_66431,MS_66431_POD_11,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
112484,T_1000250971,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_436,q0Y1mhsdUg,MS_66701,MS_66701_POD_7,1.0
150722,T_1000460426,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_400,19.0
150723,T_1000460426,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_301,q0Y1mhsdUg,MS_66701,MS_66701_POD_6,1.0
150732,T_1000460426,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_0,1T09EoUswj,MS_37691,MS_37691_POD_2606,0.0
150723,T_1000460426,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_400,l1UOM53a6T,MS_20664,MS_20664_POD_301,17.0
150722,T_1000460426,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_400,l1UOM53a6T,MS_20664,MS_20664_POD_301,18.0
150732,T_1000460426,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_301,rswWe4AhfE,MS_66431,MS_66431_POD_0,0.0
150724,T_1000460426,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_301,rswWe4AhfE,MS_66431,MS_66431_POD_0,15.0
96505,T_10008403246,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_489,q0Y1mhsdUg,MS_66701,MS_66701_POD_3,1.0
96504,T_10008403246,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_249,21.0
96504,T_10008403246,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_249,l1UOM53a6T,MS_20664,MS_20664_POD_489,21.0
96505,T_10008403246,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_249,l1UOM53a6T,MS_20664,MS_20664_POD_489,19.0
96514,T_10008403246,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_489,rswWe4AhfE,MS_66431,MS_66431_POD_31,2.0
96506,T_10008403246,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_489,rswWe4AhfE,MS_66431,MS_66431_POD_31,18.0
96515,T_10008403246,S_32048416,0.1.2.2,mc,MS_66431,MS_66431_POD_31,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
96514,T_10008403246,S_32048416,0.1.2.1,mc,MS_66431,MS_66431_POD_31,1T09EoUswj,MS_37691,MS_37691_POD_2606,1.0
6542,T_1000105484,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_0,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
6543,T_1000105484,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_0,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
6539,T_1000105484,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_28,6.0
6542,T_1000105484,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_16,rswWe4AhfE,MS_7103,MS_7103_POD_0,3.0
6542,T_1000105484,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_16,rswWe4AhfE,MS_7103,MS_7103_POD_0,2.0
6540,T_1000105484,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_16,q0Y1mhsdUg,MS_66701,MS_66701_POD_8,2.0
6539,T_1000105484,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_28,l1UOM53a6T,MS_20664,MS_20664_POD_16,6.0
6540,T_1000105484,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_28,l1UOM53a6T,MS_20664,MS_20664_POD_16,5.0
99261,T_1000107308,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_89,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
99260,T_1000107308,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_89,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
99258,T_1000107308,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_158,7.0
99259,T_1000107308,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_98,rswWe4AhfE,MS_7103,MS_7103_POD_89,3.0
99259,T_1000107308,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_98,rswWe4AhfE,MS_7103,MS_7103_POD_89,4.0
99259,T_1000107308,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_98,q0Y1mhsdUg,MS_66701,MS_66701_POD_0,0.0
99259,T_1000107308,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_158,l1UOM53a6T,MS_20664,MS_20664_POD_98,6.0
99258,T_1000107308,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_158,l1UOM53a6T,MS_20664,MS_20664_POD_98,7.0
154570,T_1000223582,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_46,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
154570,T_1000223582,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_46,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
154569,T_1000223582,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_11,rswWe4AhfE,MS_7103,MS_7103_POD_46,2.0
154569,T_1000223582,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_11,rswWe4AhfE,MS_7103,MS_7103_POD_46,2.0
154568,T_1000223582,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_145,l1UOM53a6T,MS_20664,MS_20664_POD_11,4.0
154568,T_1000223582,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_145,l1UOM53a6T,MS_20664,MS_20664_POD_11,3.0
154568,T_1000223582,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_145,4.0
154568,T_1000223582,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_11,q0Y1mhsdUg,MS_66701,MS_66701_POD_7,1.0
51642,T_10003906649,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_325,q0Y1mhsdUg,MS_66701,MS_66701_POD_0,1.0
51644,T_10003906649,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_325,rswWe4AhfE,MS_7103,MS_7103_POD_3,1.0
51643,T_10003906649,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_325,rswWe4AhfE,MS_7103,MS_7103_POD_3,2.0
51642,T_10003906649,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_453,6.0
51645,T_10003906649,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_3,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
51644,T_10003906649,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_3,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
51642,T_10003906649,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_453,l1UOM53a6T,MS_20664,MS_20664_POD_325,4.0
51642,T_10003906649,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_453,l1UOM53a6T,MS_20664,MS_20664_POD_325,5.0
83449,T_10003913224,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_333,7.0
83451,T_10003913224,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_50,rswWe4AhfE,MS_7103,MS_7103_POD_31,3.0
83452,T_10003913224,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_50,rswWe4AhfE,MS_7103,MS_7103_POD_31,2.0
83450,T_10003913224,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_333,l1UOM53a6T,MS_20664,MS_20664_POD_50,5.0
83449,T_10003913224,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_333,l1UOM53a6T,MS_20664,MS_20664_POD_50,7.0
83450,T_10003913224,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_50,q0Y1mhsdUg,MS_66701,MS_66701_POD_5,1.0
83453,T_10003913224,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_31,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
83452,T_10003913224,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_31,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
118752,T_10008370063,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_406,q0Y1mhsdUg,MS_66701,MS_66701_POD_3,1.0
118755,T_10008370063,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_406,rswWe4AhfE,MS_7103,MS_7103_POD_16,1.0
118753,T_10008370063,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_406,rswWe4AhfE,MS_7103,MS_7103_POD_16,3.0
118755,T_10008370063,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_16,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
118755,T_10008370063,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_16,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
118752,T_10008370063,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_205,l1UOM53a6T,MS_20664,MS_20664_POD_406,5.0
118753,T_10008370063,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_205,l1UOM53a6T,MS_20664,MS_20664_POD_406,5.0
118753,T_10008370063,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_205,5.0
73349,T_10008371174,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_33,q0Y1mhsdUg,MS_66701,MS_66701_POD_0,0.0
73349,T_10008371174,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_33,rswWe4AhfE,MS_7103,MS_7103_POD_7,3.0
73350,T_10008371174,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_33,rswWe4AhfE,MS_7103,MS_7103_POD_7,2.0
73348,T_10008371174,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_238,l1UOM53a6T,MS_20664,MS_20664_POD_33,6.0
73349,T_10008371174,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_238,l1UOM53a6T,MS_20664,MS_20664_POD_33,4.0
73351,T_10008371174,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_7,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
73351,T_10008371174,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_7,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
73348,T_10008371174,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_238,6.0
155773,T_10012511577,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_364,5.0
155775,T_10012511577,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_364,l1UOM53a6T,MS_20664,MS_20664_POD_285,3.0
155773,T_10012511577,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_364,l1UOM53a6T,MS_20664,MS_20664_POD_285,5.0
